geography,CCAA,wave,period,age_group_scheme,ego_age_group,alter_age_group,ego_population_size,ego_sample_size_LFS,ego_sample_size_DCS,reciprocity,cores_LFS,cores_DCS,noncores_DCS,all_LFS_DCS,all_DCS_DCS
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,0-14,0-14,188529.1,21751,0,weighted,0.7878113776600004,0.356879631884857,0.158200052000992,0.9460114296609924,0.515079683885849
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,0-14,15-49,188529.1,21751,0,none,1.8869762280730136,1.15507036341897,2.42439110413339,4.3113673322064034,3.5794614675523597
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,0-14,15-49,188529.1,21751,0,unweighted,1.9271756986056792,1.3303335936903466,1.5058324789958344,3.4330081776015136,2.836166072686181
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,0-14,15-49,188529.1,21751,0,weighted,1.945121534546741,1.5055968239617232,0.5872738538582789,2.53239538840502,2.0928706778200024
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,0-14,50-64,188529.1,21751,0,none,0.2512041377166708,0.609498020090015,0.819927487168148,1.0711316248848188,1.429425507258163
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,0-14,50-64,188529.1,21751,0,unweighted,0.24304025214144656,0.4409740900517304,0.4958005671806281,0.7388408193220747,0.9367746572323585
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,0-14,50-64,188529.1,21751,0,weighted,0.24116947622163232,0.27245016001344585,0.17167364719310832,0.4128431234147406,0.4441238072065542
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,0-14,65+,188529.1,21751,0,none,0.03923648922102742,0.308629054977299,0.510343568877032,0.5495800580980594,0.818972623854331
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,0-14,65+,188529.1,21751,0,unweighted,0.040530692609257665,0.20090022595904444,0.3231907295211527,0.36372142213041037,0.5240909554801971
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,0-14,65+,188529.1,21751,0,weighted,0.040809943395321166,0.09317139694078991,0.13603789016527332,0.17684783356059447,0.22920928710606323
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,15-49,0-14,586795.04,56832,1464,none,0.6320903291888765,0.483727357655174,0.188682936245393,0.8207732654342695,0.672410293900567
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,15-49,0-14,586795.04,56832,1464,unweighted,0.619174797387517,0.42741771491150765,0.48380307034608466,1.1029778677336017,0.9112207852575923
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,15-49,0-14,586795.04,56832,1464,weighted,0.624940545337118,0.48372735765517394,0.188682936245393,0.813623481582511,0.672410293900567
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,15-49,15-49,586795.04,56832,1464,none,1.1824510309425929,1.05850296121424,2.53606332914826,3.718514360090853,3.5945662903625
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,15-49,15-49,586795.04,56832,1464,unweighted,1.1824510309425929,1.05850296121424,2.53606332914826,3.718514360090853,3.5945662903625
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,15-49,15-49,586795.04,56832,1464,weighted,1.1824510309425929,1.05850296121424,2.53606332914826,3.718514360090853,3.5945662903625
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,15-49,50-64,586795.04,56832,1464,none,0.39483927812341424,0.328904818317741,0.709226155220267,1.1040654333436812,1.038130973538008
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,15-49,50-64,586795.04,56832,1464,unweighted,0.3948392781234142,0.3480736073448731,0.9019646579976333,1.2968039361210475,1.2500382653425064
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,15-49,50-64,586795.04,56832,1464,weighted,0.3948392781234142,0.3429663521369521,0.850612184939304,1.2454514630627183,1.1935785370762562
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,15-49,65+,586795.04,56832,1464,none,0.14694611256427798,0.143788277423712,0.469269932776354,0.616216045340632,0.613058210200066
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,15-49,65+,586795.04,56832,1464,unweighted,0.14694611256427798,0.1522885726246039,0.5317669429474622,0.6787130555117402,0.6840555155720661
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,15-49,65+,586795.04,56832,1464,weighted,0.14694611256427798,0.14617415006377443,0.4868116655196245,0.6337577780839025,0.632985815583399
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,50-64,0-14,244366.54,34683,848,none,0.1812074189862491,0.210195648971381,0.132446439676374,0.3136538586626231,0.342642088647755
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,50-64,0-14,244366.54,34683,848,unweighted,0.18750586721078916,0.3402120778105369,0.3825107754525368,0.570016642663326,0.7227228532630737
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,50-64,0-14,244366.54,34683,848,weighted,0.18606256118180395,0.210195648971381,0.132446439676374,0.31850900085817796,0.342642088647755
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,50-64,15-49,244366.54,34683,848,none,0.9481237897790752,0.881855661044293,2.62870025092262,3.576824040701695,3.5105559119669127
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,50-64,15-49,244366.54,34683,848,unweighted,0.9481237897790752,0.8358258309213655,2.1658791239107757,3.114002913689851,3.0017049548321415
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,50-64,15-49,244366.54,34683,848,weighted,0.9481237897790752,0.8235618277398243,2.0425669205200774,2.9906907102991527,2.866128748259902
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,50-64,50-64,244366.54,34683,848,none,0.641903920233924,0.718104641695505,1.20692919596582,1.848833116199744,1.925033837661325
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,50-64,50-64,244366.54,34683,848,unweighted,0.641903920233924,0.718104641695505,1.20692919596582,1.848833116199744,1.925033837661325
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,50-64,50-64,244366.54,34683,848,weighted,0.641903920233924,0.718104641695505,1.20692919596582,1.848833116199744,1.925033837661325
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,50-64,65+,244366.54,34683,848,none,0.21134051331250175,0.179110017359426,0.555301220444021,0.7666417337565228,0.734411237803447
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,50-64,65+,244366.54,34683,848,unweighted,0.21134051331250178,0.2489204242273856,0.6452600745439422,0.856600587856444,0.8941804987713278
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,50-64,65+,244366.54,34683,848,weighted,0.21134051331250178,0.20980861393981673,0.594859943774069,0.8062004570865708,0.8046685577138858
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,65+,0-14,192098.31,33720,239,none,0.04104778433501055,0.0914402610360803,0.133510289594728,0.17455807392973854,0.2249505506308083
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,65+,0-14,192098.31,33720,239,unweighted,0.03977762740338528,0.19716747528833173,0.317185806397601,0.3569634338009863,0.5143532816859328
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,65+,0-14,192098.31,33720,239,weighted,0.04005168967582715,0.0914402610360803,0.133510289594728,0.17356197927055514,0.2249505506308083
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,65+,15-49,192098.31,33720,239,none,0.4488704247320031,0.491155336698259,1.81527437769114,2.264144802423143,2.306429714389399
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,65+,15-49,192098.31,33720,239,unweighted,0.4488704247320031,0.46518982423529576,1.6243672552743116,2.0732376800063146,2.0895570795096075
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,65+,15-49,192098.31,33720,239,weighted,0.4488704247320031,0.4465123416944091,1.487044163694385,1.935914588426388,1.9335565053887942
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,65+,50-64,192098.31,33720,239,none,0.26884437452885457,0.405454636150073,0.935265415584384,1.2041097901132387,1.340720051734457
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,65+,50-64,192098.31,33720,239,unweighted,0.26884437452885457,0.31664944269305856,0.8208295628235628,1.0896739373524174,1.1374790055166213
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,65+,50-64,192098.31,33720,239,weighted,0.26884437452885457,0.26689565905430807,0.7567160077809316,1.025560382309786,1.0236116668352397
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,65+,65+,192098.31,33720,239,none,0.6162944379885487,0.718049225248639,0.644281662740082,1.2605761007286307,1.362330887988721
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,65+,65+,192098.31,33720,239,unweighted,0.6162944379885487,0.718049225248639,0.644281662740082,1.2605761007286307,1.362330887988721
ccaa,"Balears, Illes",2,"[2020-07-24, 2020-08-31]",4class,65+,65+,192098.31,33720,239,weighted,0.6162944379885487,0.718049225248639,0.644281662740082,1.2605761007286307,1.362330887988721
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,0-14,0-14,306661.91,21751,0,none,0.6682532891026473,0.350173669747451,0.169365314088083,0.8376186031907302,0.519538983835534
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,0-14,0-14,306661.91,21751,0,unweighted,0.6682532891026473,0.350173669747451,0.169365314088083,0.8376186031907302,0.519538983835534
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,0-14,0-14,306661.91,21751,0,weighted,0.6682532891026473,0.350173669747451,0.169365314088083,0.8376186031907302,0.519538983835534
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,0-14,15-49,306661.91,21751,0,none,1.8118134397584629,1.13975111439784,2.54558740258602,4.357400842344482,3.68533851698386
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,0-14,15-49,306661.91,21751,0,unweighted,1.8402681800292708,1.3689765469267359,1.6109434062214416,3.4512115862507127,2.9799199531481775
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,0-14,15-49,306661.91,21751,0,weighted,1.852970936903407,1.5982019794556317,0.676299409856863,2.52927034676027,2.2745013893124946
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,0-14,50-64,306661.91,21751,0,none,0.42044514103495934,0.595746751898421,0.895755388631024,1.3162005296659833,1.491502140529445
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,0-14,50-64,306661.91,21751,0,unweighted,0.41015670971331264,0.4623748816640807,0.5613667580972179,0.9715234678105306,1.0237416397612986
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,0-14,50-64,306661.91,21751,0,weighted,0.40779908853013347,0.3290030114297404,0.2269781275634121,0.6347772160935455,0.5559811389931525
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,0-14,65+,306661.91,21751,0,none,0.11321950613299188,0.303811381686826,0.526533753021442,0.6397532591544339,0.830345134708268
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,0-14,65+,306661.91,21751,0,unweighted,0.11443220972568782,0.20703620080883955,0.34508752971480083,0.45951973944048863,0.5521237305236404
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,0-14,65+,306661.91,21751,0,weighted,0.11469387526806091,0.11026101993085313,0.1636413064081596,0.2783351816762205,0.27390232633901274
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,15-49,0-14,1056912.1,56832,1464,none,0.5422079470941812,0.463716586824623,0.196227546981985,0.7384354940761662,0.659944133806608
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,15-49,0-14,1056912.1,56832,1464,unweighted,0.5339518347836116,0.3972070739144319,0.46741349810809535,1.001365332891707,0.8646205720225273
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,15-49,0-14,1056912.1,56832,1464,weighted,0.5376375260395715,0.463716586824623,0.196227546981985,0.7338650730215565,0.659944133806608
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,15-49,15-49,1056912.1,56832,1464,none,1.1016407135465662,1.02763486968338,2.61582719446349,3.7174679080100566,3.64346206414687
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,15-49,15-49,1056912.1,56832,1464,unweighted,1.1016407135465662,1.02763486968338,2.61582719446349,3.7174679080100566,3.64346206414687
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,15-49,15-49,1056912.1,56832,1464,weighted,1.1016407135465662,1.02763486968338,2.61582719446349,3.7174679080100566,3.64346206414687
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,15-49,50-64,1056912.1,56832,1464,none,0.5153751574989064,0.328836404119901,0.745596327719954,1.2609714852188603,1.074432731839855
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,15-49,50-64,1056912.1,56832,1464,unweighted,0.5153751574989064,0.36760367631908064,1.006040807707056,1.5214159652059625,1.3736444840261366
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,15-49,50-64,1056912.1,56832,1464,weighted,0.5153751574989064,0.35727467991999123,0.9366490258419804,1.4520241833408867,1.2939237057619717
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,15-49,65+,1056912.1,56832,1464,none,0.2052542117740917,0.138614169041299,0.485656803419179,0.6909110151932707,0.624270972460478
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,15-49,65+,1056912.1,56832,1464,unweighted,0.2052542117740917,0.15243354623512817,0.5755472288793164,0.7808014406534081,0.7279807751144446
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,15-49,65+,1056912.1,56832,1464,weighted,0.20525421177409173,0.14249300773692458,0.5108873514931342,0.716141563267226,0.6533803592300589
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,50-64,0-14,499310.43,34683,848,none,0.2455874394612586,0.202064058387076,0.139403348988363,0.38499078844962165,0.341467407375439
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,50-64,0-14,499310.43,34683,848,unweighted,0.2519062940463711,0.28397717297259534,0.34477509762534064,0.5966813916717117,0.628752270597936
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,50-64,0-14,499310.43,34683,848,weighted,0.25045831184601897,0.202064058387076,0.139403348988363,0.389861660834382,0.341467407375439
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,50-64,15-49,499310.43,34683,848,none,1.090917007281422,0.860183058017487,2.68082448234846,3.771741489629882,3.541007540365947
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,50-64,15-49,499310.43,34683,848,unweighted,1.090917007281422,0.778122687134975,2.1295303259724836,3.2204473332539054,2.9076530131074585
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,50-64,15-49,499310.43,34683,848,weighted,1.090917007281422,0.7562588512943057,1.9826457237546629,3.073562731036085,2.7389045750489687
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,50-64,50-64,499310.43,34683,848,none,0.5935209084256461,0.695426526061122,1.25434757156356,1.847868479989206,1.9497740976246818
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,50-64,50-64,499310.43,34683,848,unweighted,0.5935209084256461,0.695426526061122,1.2543475715635597,1.8478684799892058,1.9497740976246818
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,50-64,50-64,499310.43,34683,848,weighted,0.5935209084256461,0.695426526061122,1.2543475715635597,1.8478684799892058,1.9497740976246818
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,50-64,65+,499310.43,34683,848,none,0.18887302234003003,0.168094362773514,0.557304800499085,0.746177822839115,0.725399163272599
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,50-64,65+,499310.43,34683,848,unweighted,0.18887302234003006,0.22638139252499606,0.6436050503302101,0.8324780726702401,0.8699864428552062
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,50-64,65+,499310.43,34683,848,weighted,0.18887302234003006,0.19372564172586768,0.5952546803696257,0.7841277027096558,0.7889803220954934
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,65+,0-14,368636.61,33720,239,none,0.09620284322818616,0.0917240828862426,0.136130146102476,0.23233298933066215,0.2278542289887186
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,65+,0-14,368636.61,33720,239,unweighted,0.09519401776182784,0.1722295481698963,0.2870718699901309,0.38226588775195874,0.45930141816002723
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,65+,0-14,368636.61,33720,239,weighted,0.09541169243880937,0.09172408288624259,0.136130146102476,0.23154183854128538,0.2278542289887186
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,65+,15-49,368636.61,33720,239,none,0.58848105184127,0.476661084834842,1.90786560419755,2.4963466560388197,2.3845266890323917
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,65+,15-49,368636.61,33720,239,unweighted,0.58848105184127,0.4370397705800746,1.6501422100317684,2.2386232618730384,2.087181980611843
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,65+,15-49,368636.61,33720,239,weighted,0.58848105184127,0.40853941241090846,1.4647569147569113,2.0532379665981813,1.8732963271678198
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,65+,50-64,368636.61,33720,239,none,0.25582448254393403,0.385577309682535,0.988641169640843,1.244465652184777,1.374218479323378
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,65+,50-64,368636.61,33720,239,unweighted,0.25582448254393403,0.30662877039167263,0.8717493209113139,1.1275738034552478,1.1783780913029864
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,65+,50-64,368636.61,33720,239,weighted,0.25582448254393403,0.2623972520585216,0.8062597754869502,1.0620842580308842,1.0686570275454716
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,65+,65+,368636.61,33720,239,none,0.5625161320792311,0.674067959207119,0.680607888609593,1.243124020688824,1.354675847816712
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,65+,65+,368636.61,33720,239,unweighted,0.5625161320792311,0.674067959207119,0.680607888609593,1.243124020688824,1.354675847816712
ccaa,Canarias,2,"[2020-07-24, 2020-08-31]",4class,65+,65+,368636.61,33720,239,weighted,0.5625161320792311,0.674067959207119,0.680607888609593,1.243124020688824,1.354675847816712
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,0-14,0-14,80659.07,21751,0,none,0.7422079128856804,0.390827634184075,0.170025486400733,0.9122333992864134,0.560853120584808
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,0-14,0-14,80659.07,21751,0,unweighted,0.7422079128856804,0.390827634184075,0.170025486400733,0.9122333992864134,0.560853120584808
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,0-14,0-14,80659.07,21751,0,weighted,0.7422079128856804,0.390827634184075,0.170025486400733,0.9122333992864134,0.560853120584808
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,0-14,15-49,80659.07,21751,0,none,1.8631780654054153,1.17090698467245,2.56896244771609,4.432140513121505,3.7398694323885397
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,0-14,15-49,80659.07,21751,0,unweighted,1.898615989497523,1.356737876973236,1.5855226418231012,3.484138631320624,2.942260518796337
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,0-14,15-49,80659.07,21751,0,weighted,1.9144361772617369,1.5425687692740213,0.6020828359301127,2.5165190131918496,2.144651605204134
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,0-14,50-64,80659.07,21751,0,none,0.3244658040317102,0.616280375759978,0.904249248136053,1.2287150521677632,1.520529623896031
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,0-14,50-64,80659.07,21751,0,unweighted,0.2953138438119854,0.4804661406808265,0.5687469497936195,0.8640607936056048,1.049213090474446
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,0-14,50-64,80659.07,21751,0,weighted,0.2886335952107613,0.344651905601675,0.23324465145118595,0.5218782466619473,0.5778965570528609
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,0-14,65+,80659.07,21751,0,none,0.10216160439241365,0.334351883227258,0.544045080110901,0.6462066845033146,0.878396963338159
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,0-14,65+,80659.07,21751,0,unweighted,0.09605392177221977,0.24718506298617304,0.3767508480395509,0.47280476981177066,0.6239359110257239
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,0-14,65+,80659.07,21751,0,weighted,0.09473606463459651,0.16001824274508808,0.20945661596820067,0.3041926806027972,0.3694748587132888
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,15-49,0-14,236856.09,56832,1464,none,0.658623512699209,0.525307001144396,0.205033535802628,0.8636570485018371,0.7303405369470239
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,15-49,0-14,236856.09,56832,1464,unweighted,0.6465554674992734,0.4620240728893043,0.5399345305134204,1.1864899980126937,1.0019586034027248
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,15-49,0-14,236856.09,56832,1464,weighted,0.6519428807268027,0.525307001144396,0.205033535802628,0.8569764165294307,0.7303405369470239
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,15-49,15-49,236856.09,56832,1464,none,0.919519949856472,1.09148100958485,2.69875603902162,3.618275988878092,3.7902370486064703
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,15-49,15-49,236856.09,56832,1464,unweighted,0.919519949856472,1.09148100958485,2.69875603902162,3.618275988878092,3.7902370486064703
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,15-49,15-49,236856.09,56832,1464,weighted,0.919519949856472,1.09148100958485,2.69875603902162,3.618275988878092,3.7902370486064703
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,15-49,50-64,236856.09,56832,1464,none,0.4868456622753504,0.33645267745328,0.773498398119867,1.2603440603952174,1.109951075573147
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,15-49,50-64,236856.09,56832,1464,unweighted,0.4868456622753504,0.424874995044136,1.1600284678114652,1.6468741300868155,1.5849034628556011
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,15-49,50-64,236856.09,56832,1464,weighted,0.4868456622753505,0.40131610765833703,1.0570429475130119,1.5438886097883624,1.458359055171349
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,15-49,65+,236856.09,56832,1464,none,0.16049910306296117,0.153510585782152,0.504697934283392,0.6651970373463532,0.6582085200655441
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,15-49,65+,236856.09,56832,1464,unweighted,0.16049910306296117,0.2113443028821482,0.7623123292878408,0.9228114323508019,0.973656632169989
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,15-49,65+,236856.09,56832,1464,weighted,0.16049910306296117,0.16974342005919144,0.5770054391642649,0.7375045422272262,0.7467488592234564
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,50-64,0-14,132836.16,34683,848,none,0.16161540652786108,0.209275111382013,0.141627826854727,0.3032432333825881,0.35090293823674
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,50-64,0-14,132836.16,34683,848,unweighted,0.1793166860589767,0.2917424899500605,0.34534723102271286,0.5246639170816896,0.6370897209727734
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,50-64,0-14,132836.16,34683,848,weighted,0.17526039114994338,0.209275111382013,0.141627826854727,0.3168882180046704,0.35090293823674
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,50-64,15-49,132836.16,34683,848,none,0.8680795951945615,0.915244723110272,2.75762117897035,3.6257007741649114,3.672865902080622
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,50-64,15-49,132836.16,34683,848,unweighted,0.8680795951945615,0.7575815957411252,2.068411245661682,2.9364908408562433,2.8259928414028073
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,50-64,15-49,132836.16,34683,848,weighted,0.8680795951945616,0.7155744649195879,1.884780917409892,2.7528605126044536,2.6003553823294796
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,50-64,50-64,132836.16,34683,848,none,0.5999265561425443,0.720367102870681,1.28418388447612,1.8841104406186644,2.004550987346801
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,50-64,50-64,132836.16,34683,848,unweighted,0.5999265561425443,0.720367102870681,1.28418388447612,1.8841104406186644,2.004550987346801
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,50-64,50-64,132836.16,34683,848,weighted,0.5999265561425443,0.720367102870681,1.28418388447612,1.8841104406186644,2.004550987346801
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,50-64,65+,132836.16,34683,848,none,0.1965321039090561,0.187167384851479,0.598081296258268,0.7946134001673241,0.785248681109747
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,50-64,65+,132836.16,34683,848,unweighted,0.1965321039090561,0.28566582690215425,0.7798762205346476,0.9764083244437036,1.0655420474368018
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,50-64,65+,132836.16,34683,848,weighted,0.1965321039090561,0.23048132716999123,0.6780242344405214,0.8745563383495775,0.9085055616105127
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,65+,0-14,126262.9,33720,239,none,0.05745931702820068,0.102222605712787,0.133804750638091,0.19126406766629167,0.23602735635087801
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,65+,0-14,126262.9,33720,239,unweighted,0.06136101736931435,0.15790637866195173,0.24067539257043438,0.30203640993974873,0.39858177123238614
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,65+,0-14,126262.9,33720,239,weighted,0.0605191459160723,0.102222605712787,0.133804750638091,0.1943238965541633,0.23602735635087801
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,65+,15-49,126262.9,33720,239,none,0.30107965205931436,0.504950015617514,1.91327663155511,2.2143562836144244,2.4182266471726237
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,65+,15-49,126262.9,33720,239,unweighted,0.30107965205931436,0.3964599674523661,1.4300187756966651,1.7310984277559796,1.8264787431490312
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,65+,15-49,126262.9,33720,239,weighted,0.30107965205931436,0.3184210308685105,1.082402291006944,1.3834819430662584,1.4008233218754544
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,65+,50-64,126262.9,33720,239,none,0.20676358613654527,0.404163901644118,1.01173584686793,1.2184994330044754,1.415899748512048
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,65+,50-64,126262.9,33720,239,unweighted,0.20676358613654527,0.30053762022658176,0.8204766595027972,1.0272402456393426,1.121014279729379
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,65+,50-64,126262.9,33720,239,weighted,0.20676358613654527,0.24248020957039085,0.7133222481823134,0.9200858343188587,0.9558024577527042
ccaa,Cantabria,2,"[2020-07-24, 2020-08-31]",4class,65+,65+,126262.9,33720,239,none,0.5846003853863645,0.721350545390277,0.671129549117921,1.2557299345042856,1.392480094508198
